"","person_id","case_number"
"932",124,"14010515TC10A"
"933",126,"12024401MM10A"
"934",126,"14008423CF10A"
"935",126,"14009377MM10A"
"936",126,"14010852MM10A"
"937",126,"15012239MO10A"
"938",127,"00041026TI40A"
"939",127,"09107047TI20A"
"940",127,"10004711TI10A"
"941",127,"11081137TI30A"
"942",127,"12001032TI20A"
"943",127,"12002375TI40A"
"944",127,"14010718CF10A"
"945",127,"15012266TC20A"
"946",128,"08023330TI20A"
"947",128,"08025289TC10A"
"948",128,"08025290TC10A"
"949",128,"08025292TC10A"
"950",128,"08025293TC10A"
"951",128,"08100380TC40A"
"952",128,"09006244CF10A"
"953",128,"10002584MM40A"
"954",128,"10016904MM10A"
"955",128,"10036567TC10A"
"956",128,"11008067CF10A"
"957",128,"11018091TI40A"
"958",128,"11025561TI40A"
"959",128,"11027039MM10A"
"960",128,"12024086TC10A"
"961",128,"13008956TC10A"
"962",128,"13010594CF10A"
"963",128,"13015805MM10A"
"964",128,"13017821TC40A"
"965",128,"15010925CF10A"
"966",128,"15014391CF10A"
"967",128,"15016472CF10A"
"968",128,"15025921TC10A"
"969",128,"16003005CF10A"
"970",130,"13013834CF10A"
"971",130,"13048472TI20A"
"972",130,"14001348CF10A"
"973",130,"14002217TC10A"
"974",131,"12002451CF10A"
"975",131,"13007014CF10A"
"976",131,"14000722CF10A"
"977",131,"14009904CF10A"
"978",131,"14010658MM10A"
"979",131,"14012138MM10A"
"980",132,"06013834TI40A"
"981",132,"11020738CF10A"
"982",132,"13019996MM10A"
"983",132,"14075171TC40A"
"984",134,"08022604TC10A"
"985",134,"08036431TC40A"
"986",134,"09049443TC40A"
"987",134,"09054978TI40A"
"988",134,"14004135CF10A"
"989",134,"16004843TI40A"
"990",134,"94058397TI40A"
"991",137,"01005883CF10A"
"992",137,"01021314CF10A"
"993",137,"03008381CF10A"
"994",137,"06023895MM10A"
"995",137,"06024481MM10A"
"996",137,"07008959MM10A"
"997",137,"07009205TI30A"
"998",137,"08010003TI30A"
"999",137,"09016154CF10A"
"1000",137,"11012820CF10A"
"1001",137,"12011811MM10A"
"1002",137,"12123872TI30A"
"1003",137,"13004768TI10A"
"1004",137,"13025120TI10A"
"1005",137,"14005910CF10A"
"1006",137,"14008440MM10A"
"1007",137,"15009453TC10A"
"1008",138,"09065753TI20A"
"1009",138,"10005392MM10A"
"1010",138,"10013131TI20A"
"1011",138,"10020312MM10A"
"1012",138,"10022838MM10A"
"1013",138,"10036878TI20A"
"1014",138,"11024008MM10A"
"1015",138,"11024222TC10A"
"1016",138,"11027653TC20A"
"1017",138,"11030700TI20A"
"1018",138,"11031369TI20A"
"1019",138,"11047340TI20A"
"1020",138,"11053701TI20A"
"1021",138,"11066791TI20A"
"1022",138,"12008174TI30A"
"1023",138,"12038908TC10A"
"1024",138,"13000564CF10A"
"1025",138,"14001406MM10A"
"1026",138,"14017743TI20A"
"1027",138,"14026808TI30A"
"1028",138,"15001714TI30A"
"1029",138,"15013237TI10A"
"1030",138,"15058275TC20A"
"1031",138,"15067838TI30A"
"1032",138,"15069706TI30A"
"1033",138,"16005543TI20A"
"1034",139,"13000790MM20A"
"1035",139,"13005641CF10A"
"1036",139,"13017924CF10A"
"1037",139,"14013359MM10A"
"1038",139,"15015551CF10A"
"1039",141,"00006198TI20A"
"1040",141,"06016022CF10A"
"1041",141,"08001695MM10A"
"1042",141,"12001477CF10A"
"1043",141,"12005432MM10A"
"1044",141,"12006681MM10A"
"1045",141,"13033443TI10A"
"1046",141,"14000975MO20A"
"1047",141,"14005630CF10A"
"1048",141,"14016619CF10A"
"1049",142,"09020270MM10A"
"1050",142,"09023058CF10A"
"1051",142,"10001377MM10A"
"1052",142,"11013755MM10A"
"1053",142,"11023349TC10A"
"1054",142,"11024658MM10A"
"1055",142,"11029647TC20A"
"1056",142,"11052491TI10A"
"1057",142,"12028031TC10A"
"1058",142,"13027167TI10A"
"1059",142,"13045350TI30A"
"1060",142,"14002855MM10A"
"1061",142,"14016502CF10A"
"1062",142,"15001762MM10A"
"1063",142,"15005335MM10A"
"1064",142,"15006549MM10A"
"1065",142,"15009228CF10A"
"1066",142,"15028085TC20A"
"1067",144,"11017155CF10A"
"1068",144,"11024601MM10A"
"1069",144,"11048744TI10A"
"1070",144,"11054834TI10A"
"1071",144,"12135111TI30A"
"1072",144,"14016258MM10A"
"1073",145,"13015797CF10A"
"1074",145,"15035781TI30A"
"1075",146,"08072932TI20A"
"1076",146,"09014559MM10A"
"1077",146,"09030160TI20A"
"1078",146,"09093055TI20A"
"1079",146,"10001067TI20A"
"1080",146,"10035707TI20A"
"1081",146,"10064213TI20A"
"1082",146,"10088018TI20A"
"1083",146,"11020183TI20A"
"1084",146,"12024433TI20A"
"1085",146,"12080833TC30A"
"1086",146,"13002060CF10A"
"1087",146,"13005488CF10A"
"1088",146,"13013684TI20A"
"1089",146,"14002288MM20A"
"1090",146,"14018541TC10A"
"1091",146,"14021627TC10A"
"1092",146,"15000791CF10A"
"1093",146,"98066661TI20A"
"1094",148,"13007296MM10A"
"1095",150,"09052148TI30A"
"1096",150,"10101458TI30A"
"1097",150,"13015636MM10A"
"1098",151,"14015929MM10A"
"1099",151,"15002656CF10A"
"1100",152,"13007744CF10A"
"1101",152,"15000844MO30A"
"1102",152,"15023154NI20A"
"1103",153,"08017336TC10A"
"1104",153,"13012705CF10A"
"1105",153,"13057289TI20A"
"1106",154,"13012513CF10A"
"1107",154,"13020368MM10A"
"1108",154,"14003590CF10A"
"1109",154,"14009945CF10A"
"1110",155,"04003780MM20A"
"1111",155,"09005084TC10A"
"1112",155,"09042202TI30A"
"1113",155,"09081783TI30A"
"1114",155,"10059962TI20A"
"1115",155,"11010733TC20A"
"1116",155,"11040903TC10A"
"1117",155,"12031245TC10A"
"1118",155,"12031246TC10A"
"1119",155,"12075949TI20A"
"1120",155,"14003750CF10A"
"1121",155,"14005541MM10A"
"1122",155,"14016770MM10A"
"1123",155,"15033317TI20A"
"1124",155,"16012747TI20A"
"1125",156,"07011261CF10A"
"1126",156,"08058414TC40A"
"1127",156,"09015862TI40A"
"1128",156,"09086214TI40A"
"1129",156,"09095611TI40A"
"1130",156,"09109948TI30A"
"1131",156,"09129889TI30A"
"1132",156,"10001005MM40A"
"1133",156,"10001161MM40A"
"1134",156,"10004361CF10A"
"1135",156,"10004954CF10A"
"1136",156,"10010931TI40A"
"1137",156,"10013708TI40A"
"1138",156,"10017930CF10A"
"1139",156,"10019231TI40A"
"1140",156,"10022878TI40A"
"1141",156,"10027725TI40A"
"1142",156,"10046367TI40A"
"1143",156,"13000525MM40A"
"1144",156,"13005194CF10A"
"1145",156,"13005383CF10A"
"1146",156,"13006534TC40A"
"1147",156,"13006642CF10A"
"1148",156,"13010842CF10A"
"1149",156,"13012947TI40A"
"1150",156,"13027453TC10A"
"1151",156,"13035743TC10A"
"1152",157,"10045395TI20A"
"1153",157,"13012146CF10A"
"1154",158,"14003013MM10A"
"1155",159,"10006618CF10A"
"1156",159,"13002849CF10A"
"1157",160,"00018079CF10A"
"1158",160,"04008986MM10A"
"1159",160,"06014082MM10A"
"1160",160,"07026754MM10A"
"1161",160,"08009331CF10A"
"1162",160,"08012390TI40A"
"1163",160,"08024398CF10A"
"1164",160,"11001033MO40A"
"1165",160,"11027589CO10A"
"1166",160,"12008029CF10A"
"1167",160,"13009148MM10A"
"1168",160,"15007122CF10A"
"1169",160,"78002526CF10A"
"1170",160,"88017750CF10A"
"1171",160,"89032587TC40A"
"1172",160,"90016926CF10A"
"1173",160,"90038843TC40A"
"1174",160,"95014084CF10A"
"1175",161,"02101307TC40A"
"1176",161,"05037295TC40A"
"1177",161,"08029311MM10A"
"1178",161,"09018540MM10A"
"1179",161,"10057859TC10A"
"1180",161,"10080787TC40A"
"1181",161,"13077628TI40A"
"1182",161,"14006451CF10A"
"1183",161,"14018875TC10A"
"1184",161,"14025466TC40A"
"1185",162,"14007710CF10A"
"1186",163,"09033007TI10A"
"1187",163,"13009961CF10A"
"1188",163,"15028096TI10A"
"1189",164,"09026252TI20A"
"1190",164,"12008612CF10A"
"1191",164,"13014795TI20A"
"1192",164,"13064479TI20A"
"1193",164,"14011522MM10A"
"1194",164,"14013899CF10A"
"1195",165,"14013953MM10A"
"1196",166,"12023257MM10A"
"1197",166,"13000832CF10A"
"1198",166,"13003093CF10A"
"1199",166,"13004351CF10A"
"1200",166,"13006460CF10A"
"1201",166,"13007836CF10A"
"1202",166,"14011640MM10A"
"1203",166,"15008491CF10A"
"1204",166,"15041515TC30A"
"1205",167,"14007811CF10A"
"1206",168,"14013600CF10A"
"1207",169,"00045514TI20A"
"1208",169,"09020609TI20A"
"1209",169,"10003526CF10A"
"1210",169,"12000187CF10A"
"1211",169,"12016919CF10A"
"1212",169,"12017850CF10A"
"1213",169,"12020557MM10A"
"1214",169,"13001000MM10A"
"1215",169,"13003609CF10A"
"1216",169,"13039626NI40A"
"1217",169,"13044292TI20A"
"1218",169,"15042622TC20A"
"1219",169,"97073865TI20A"
"1220",170,"07012806CF10A"
"1221",170,"07020741CF10A"
"1222",170,"10002334MM10A"
"1223",170,"13002831CF10A"
"1224",171,"13002550CF10A"
"1225",172,"08022636CF10A"
"1226",172,"08087683TI40A"
"1227",172,"09008834CF10A"
"1228",172,"10074353TI40A"
"1229",172,"11050446TI40A"
"1230",172,"12048443TI40A"
"1231",172,"12051551TI40A"
"1232",172,"12079599TI40A"
"1233",172,"12091788TI40A"
"1234",172,"13028608TI40A"
"1235",172,"13032544TI10A"
"1236",172,"13037856TI40A"
"1237",172,"13048071TC20A"
"1238",172,"14017152CF10A"
"1239",172,"14055602TC40A"
"1240",173,"01001703MM10A"
"1241",173,"02014266CF10A"
"1242",173,"08002284CF10A"
"1243",173,"08005295MM40A"
"1244",173,"08005313MM10A"
"1245",173,"08095634TI40A"
"1246",173,"09070483TI30A"
"1247",173,"10000990TI40A"
"1248",173,"10011512MO10A"
"1249",173,"13015967CF10A"
"1250",173,"13023781MM10A"
"1251",173,"14001731MM30A"
"1252",173,"15027297TI40A"
"1253",174,"12172092TI30A"
"1254",174,"13004349TC20A"
"1255",174,"13016018CF10A"
"1256",174,"13031319TC10A"
"1257",174,"13042222TC10A"
"1258",174,"14083738TI20A"
"1259",174,"15018282TI10A"
"1260",174,"97032799TI20A"
"1261",175,"12010437MM10A"
"1262",175,"13003844CF10A"
"1263",175,"13003916CF10A"
"1264",176,"05072511TC20A"
"1265",176,"07020480CF10A"
"1266",176,"10014540CF10A"
"1267",176,"12018691CF10A"
"1268",176,"13012611CF10A"
"1269",176,"14009556MM10A"
"1270",176,"92103644TC20A"
"1271",176,"94003993CF10A"
"1272",176,"94006088CF10A"
"1273",176,"94006546CF10A"
"1274",176,"94006595CF10A"
"1275",176,"94009549CF10A"
"1276",177,"12004067MO40A"
"1277",177,"13015737CF10A"
"1278",177,"15003539CF10A"
"1279",178,"00011502CF10A"
"1280",178,"00018633TC40A"
"1281",178,"00020665TC10A"
"1282",178,"00028061TC40A"
"1283",178,"00028812TC40A"
"1284",178,"01010167CF10A"
"1285",178,"01061875TC40A"
"1286",178,"01063314TC40A"
"1287",178,"02003822CF10A"
"1288",178,"03014423CF10A"
"1289",178,"03017258CF10A"
"1290",178,"07003042CF10A"
"1291",178,"07008710CF10B"
"1292",178,"07008711CF10A"
"1293",178,"11001775CF10A"
"1294",178,"11002250CF10A"
"1295",178,"11005656CF10A"
"1296",178,"11006254CF10A"
"1297",178,"13021496MM10A"
"1298",178,"14000463CF10A"
"1299",178,"14001052MM10A"
"1300",178,"14013147TC10A"
"1301",178,"14071890TI30A"
"1302",178,"14080133TI40A"
"1303",178,"15031878TI40A"
"1304",178,"15081435TI30A"
"1305",178,"16010855TI40A"
"1306",178,"98053962TI40A"
"1307",178,"98081841TC40A"
"1308",178,"98120961TC40A"
"1309",178,"99019253TI40A"
"1310",178,"99048389TC40A"
"1311",178,"99068231TC40A"
"1312",178,"99088301TC40A"
"1313",178,"99089987TC40A"
"1314",178,"99100415TC40A"
"1315",178,"99109357TC40A"
"1316",178,"99109656TC40A"
"1317",179,"13089303TI40A"
"1318",179,"14015794MM10A"
"1319",180,"06070255TI20A"
"1320",180,"07043005TC10A"
"1321",180,"13019413MM10A"
"1322",180,"16016552TI30A"
"1323",181,"08001958MO20A"
"1324",181,"08005763TI10A"
"1325",181,"08010636CF10A"
"1326",181,"09022759MM10A"
"1327",181,"10004352CF10A"
"1328",181,"10020761CF10A"
"1329",181,"10026094MM10A"
"1330",181,"10063651TC20A"
"1331",181,"11017461CF10A"
"1332",181,"12001109MM30A"
"1333",181,"13007570CF10A"
"1334",181,"14002439CF10A"
"1335",182,"10028561TC40A"
"1336",182,"10055997TC40A"
"1337",182,"11035603TI30A"
"1338",182,"11042749TI30A"
"1339",182,"11081532TI30A"
"1340",182,"12023454TI30A"
"1341",182,"12023455TI30A"
"1342",182,"12023456TI30A"
"1343",182,"12023457TI30A"
"1344",182,"12023458TI30A"
"1345",182,"12126959TI30A"
"1346",182,"13009074TC30A"
"1347",182,"13015030CF10A"
"1348",182,"14063529TI20A"
"1349",183,"03084888TC20A"
"1350",183,"05007239MM10A"
"1351",183,"05031777TI10A"
"1352",183,"06006113MM10A"
"1353",183,"06009619MM10A"
"1354",183,"06010683MM10A"
"1355",183,"07014399CF10A"
"1356",183,"08012210TC10A"
"1357",183,"10007841CF10A"
"1358",183,"10017949CF10A"
"1359",183,"12000055CF10A"
"1360",183,"12047873TC10A"
"1361",183,"13000153CF10A"
"1362",183,"13003002CF10A"
"1363",183,"13005853CF10A"
"1364",183,"14015876MM10A"
"1365",184,"07008027MM10A"
"1366",184,"12018384CF10A"
"1367",184,"14003050CF10A"
"1368",184,"14015327CF10A"
"1369",184,"15008806MM10A"
"1370",184,"15009423CF10A"
"1371",184,"15015272CF10A"
"1372",185,"10004342TI40A"
"1373",185,"10044341TC40A"
"1374",185,"14012325CF10A"
"1375",185,"14032674TI40A"
"1376",186,"01025589TC10A"
"1377",186,"11004562TI40A"
"1378",186,"11073067TC30A"
"1379",186,"14007808CF10A"
"1380",189,"02043451TC10A"
"1381",189,"02074754TC30A"
"1382",189,"12071281TC20A"
"1383",189,"13014255MM10A"
"1384",189,"13019611TI20A"
"1385",189,"15043911TI30A"
"1386",190,"01012204TC10A"
"1387",190,"01023238TI10A"
"1388",190,"02027477MM10A"
"1389",190,"04014641CF10B"
"1390",190,"04014643CF10A"
"1391",190,"06003599MM40A"
"1392",190,"06013039TC10A"
"1393",190,"06036013TC10A"
"1394",190,"07023998CF10A"
"1395",190,"07040090TC10A"
"1396",190,"07043364TI10A"
"1397",190,"08014802MM10A"
"1398",190,"08021579CF10A"
"1399",190,"08052921TC30A"
"1400",190,"08086239TI30A"
"1401",190,"08090047TI30A"
"1402",190,"09002908MM20A"
"1403",190,"09003607CF10A"
"1404",190,"09005491MM10A"
"1405",190,"09012163CF10A"
"1406",190,"10004403MO10A"
"1407",190,"10011180TI10A"
"1408",190,"10117653TC30A"
"1409",190,"11007831TI30A"
"1410",190,"11013758TI10A"
"1411",190,"12009051MO10A"
"1412",190,"12039865TI10A"
"1413",190,"12044128TI10A"
"1414",190,"12045078TI10A"
"1415",190,"12076270TI30A"
"1416",190,"13001382TI10A"
"1417",190,"13006221CF10A"
"1418",190,"13008119TI10A"
"1419",190,"13017898CF10A"
"1420",190,"13023050MO10A"
"1421",190,"13033650TI10A"
"1422",190,"13037723TI10A"
"1423",190,"14028779TI30A"
"1424",190,"14048734TI20A"
"1425",190,"15000209MM30A"
"1426",190,"15005912TI10A"
"1427",190,"15055461TI20A"
"1428",191,"14009895CF10A"
"1429",191,"14011512MM10A"
"1430",193,"12005707MM10A"
"1431",193,"12006291MM10A"
"1432",193,"13007828CF10A"
"1433",193,"14009307CF10A"
"1434",193,"15004296MM40A"
"1435",194,"00000051TC40A"
"1436",194,"02020972CF10A"
"1437",194,"02021552CF10A"
"1438",194,"10064556TI30A"
"1439",194,"11006009TI40A"
"1440",194,"12011313TC40A"
"1441",194,"13012918CF10A"
"1442",194,"93010583CF10A"
"1443",194,"93012969CF10A"
"1444",196,"14007403CF10A"
"1445",196,"15034706TI20A"
"1446",197,"10059042TI20A"
"1447",197,"13015141CF10A"
"1448",197,"13028143TI20A"
"1449",197,"13030079TI10A"
"1450",201,"14001754MM40A"
"1451",201,"14009281CF10A"
"1452",201,"14011197MM10A"
"1453",201,"15041169TI40A"
"1454",201,"15044876TI40A"
"1455",201,"15072623TI40A"
"1456",202,"14017828MM10A"
"1457",202,"14017829MO10A"
"1458",202,"16001434MM10A"
"1459",203,"12037218TI10A"
"1460",203,"13032244TI40A"
"1461",203,"13063650TI30A"
"1462",203,"14002123MM10A"
"1463",204,"03009400CF10A"
"1464",204,"03011249CF10B"
"1465",204,"03011250CF10A"
"1466",204,"04013894CF10A"
"1467",204,"05024883MM10A"
"1468",204,"06008760MM10A"
"1469",204,"06014005MM10A"
"1470",204,"08007930CF10A"
"1471",204,"08012254MM10A"
"1472",204,"12010644MM10A"
"1473",204,"13013040MM10A"
"1474",204,"14002318CF10A"
"1475",204,"97025323CF10A"
"1476",205,"13014711CF10A"
"1477",206,"04055119TC40A"
"1478",206,"09024401TI30A"
"1479",206,"09029779TI10A"
"1480",206,"11019444CF10A"
"1481",206,"11039692TC10A"
"1482",206,"11045785TC40A"
"1483",206,"11106362TC30A"
"1484",206,"13010292TI40A"
"1485",206,"13020551MM10A"
"1486",206,"13022968MM10A"
"1487",206,"13067218TI40A"
"1488",206,"13092933TI30A"
"1489",206,"14000784MM40A"
"1490",206,"14001274MM30A"
"1491",206,"14004463MM40A"
"1492",206,"14015588CF10A"
"1493",206,"15003284CF10A"
"1494",206,"16005813TI40A"
"1495",207,"14005792CF10A"
"1496",208,"03004180CF10A"
"1497",208,"03007256CF10A"
"1498",208,"14001438MM10A"
"1499",208,"14015569MM10A"
"1500",209,"04001872CF10A"
"1501",209,"10052689TI20A"
"1502",209,"12001650MM20A"
"1503",209,"14000414MM20A"
"1504",209,"14002842CF10A"
"1505",209,"14007741MM10A"
"1506",209,"14014829CF10A"
"1507",210,"12006205CF10A"
"1508",210,"12014098CF10A"
"1509",210,"12022432MM10A"
"1510",210,"13000037CF10A"
"1511",210,"14012043CF10A"
"1512",211,"01089063TC40A"
"1513",211,"14007263CF10A"
"1514",211,"14009593MM10A"
"1515",212,"14003643MM10A"
"1516",212,"14012399TI40A"
"1517",212,"14016922MM10A"
"1518",213,"12025052MM10A"
"1519",213,"13015850MM10A"
"1520",213,"14000807MM10A"
"1521",213,"15000852TI40A"
"1522",213,"15016880TI10A"
"1523",215,"07016287CF10A"
"1524",215,"11064304TI20A"
"1525",215,"13001130MM10A"
"1526",215,"13065999TI40A"
"1527",215,"15000586TI40A"
"1528",215,"15027019TI40A"
"1529",215,"16010745TI40A"
"1530",215,"16012589TC40A"
"1531",216,"09084566TI30A"
"1532",216,"12000619MM40A"
"1533",216,"12002694TI40A"
"1534",216,"13004675CF10A"
"1535",216,"13041937TC10A"
"1536",216,"14001965MO10A"
"1537",216,"14002727CF10A"
"1538",216,"15007921TI40A"
"1539",216,"15007922TI40A"
"1540",216,"15080590TI30A"
"1541",217,"06009416CF10A"
"1542",217,"06012227MM10A"
"1543",217,"06022316TC10A"
"1544",217,"07011355CF10A"
"1545",217,"07013148CF10A"
"1546",217,"07013261MM10A"
"1547",217,"07016955MM10A"
"1548",217,"07023861TC30A"
"1549",217,"12011139MO10A"
"1550",217,"12016771MO10A"
"1551",217,"12033158TC20A"
"1552",217,"12038997TC10A"
"1553",217,"12056266TC10A"
"1554",217,"13010141MO10A"
"1555",217,"13010510CF10A"
"1556",217,"13010766CF10A"
"1557",217,"13011864CF10A"
"1558",217,"13030704TI10A"
"1559",217,"14002837CF10A"
"1560",217,"14003618TC10A"
"1561",218,"07025101MM10A"
"1562",218,"10013388CF10A"
"1563",218,"11000917CF10A"
"1564",218,"11016137MM10A"
"1565",218,"16000251MO10A"
"1566",219,"14041230MU10A"
"1567",219,"15057214TI20A"
"1568",221,"12022806TI30A"
"1569",221,"13030121TI20A"
"1570",221,"14007453CF10A"
"1571",221,"14008383CF10A"
"1572",221,"15000384TI40A"
"1573",222,"10058612TI30A"
"1574",222,"13009346MM10A"
"1575",223,"00005280CF10A"
"1576",223,"00006189TI20A"
"1577",223,"00007335CF10A"
"1578",223,"00008013CF10A"
"1579",223,"00019412TC10A"
"1580",223,"14005427CF10A"
"1581",223,"14011926CF10A"
"1582",223,"14012568CF10A"
"1583",223,"14012795MM10A"
"1584",223,"93075061TC20A"
"1585",223,"94004331CF10A"
"1586",223,"97022247CF10B"
"1587",223,"97022316CF10A"
"1588",224,"03012008CF10A"
"1589",224,"05013176CF10A"
"1590",224,"05015737CF10A"
"1591",224,"06002510CF10A"
"1592",224,"06006395CF10A"
"1593",224,"06011170CF10A"
"1594",224,"06012801CF10A"
"1595",224,"06019940CF10A"
"1596",224,"11012757TC40A"
"1597",224,"13004594MM40A"
"1598",224,"14012608CF10A"
"1599",224,"14016717CF10A"
"1600",224,"15000511CF10A"
"1601",224,"15004732CF10A"
"1602",225,"01002807CF10A"
"1603",225,"02004427MM40A"
"1604",225,"02099531TC40A"
"1605",225,"03005210TC40A"
"1606",225,"04011817CF10A"
"1607",225,"04015035TI40A"
"1608",225,"07083122TC40A"
"1609",225,"09003992TI40A"
"1610",225,"09005765TI40A"
"1611",225,"09036525TI40A"
"1612",225,"10005919MM10A"
"1613",225,"10062940TI40A"
"1614",225,"11008213MM10A"
"1615",225,"11080551TI40A"
"1616",225,"11082554TI40A"
"1617",225,"13023762MM10A"
"1618",225,"14003098MM40A"
"1619",225,"14011238CF10A"
"1620",225,"14011415TI40A"
"1621",225,"14013609MM10A"
"1622",225,"14015136TI30A"
"1623",225,"14020093TI40A"
"1624",225,"14045210TC40A"
"1625",225,"15006261CF10A"
"1626",225,"15007611MM10A"
"1627",225,"15012418TI20A"
"1628",227,"14014216CF10A"
"1629",227,"15015591TC20A"
"1630",228,"02020414CF10A"
"1631",228,"06022814CF10A"
"1632",228,"08002331MM30A"
"1633",228,"08002583MM30A"
"1634",228,"09005465CF10A"
"1635",228,"09014725CF10A"
"1636",228,"12005957CF10A"
"1637",228,"13000460CF10A"
"1638",228,"13014334CF10A"
"1639",229,"07006139CF10A"
"1640",229,"13000588MM10A"
"1641",229,"13005402CF10A"
"1642",229,"13008652MM10A"
"1643",229,"13040916TI30A"
"1644",230,"09017297TI30A"
"1645",230,"14015863MM10A"
"1646",230,"15033740TI40A"
"1647",231,"13016953CF10A"
"1648",232,"14002839MU10A"
"1649",233,"10000476MM10A"
"1650",233,"10000555CF10A"
"1651",233,"11005219CF10A"
"1652",233,"11010203MM10A"
"1653",233,"14011022CF10A"
"1654",234,"02016337CF10A"
"1655",234,"10040059TI30A"
"1656",234,"13007217CF10A"
"1657",234,"13008080MM10A"
"1658",234,"14001755MM30A"
"1659",235,"00036704TC40A"
"1660",235,"09033848TC10A"
"1661",235,"10019469MM10A"
"1662",235,"10019952MM10A"
"1663",235,"10022590CF10A"
"1664",235,"10026229MM10A"
"1665",235,"10041602TC10A"
"1666",235,"11005180CF10A"
"1667",235,"11008805CF10A"
"1668",235,"11009048CF10A"
"1669",235,"12003278CF10A"
"1670",235,"12005848MM10A"
"1671",235,"13006873CF10A"
"1672",235,"13011903MM10A"
"1673",235,"13012621MO10A"
"1674",235,"13019094MM10A"
"1675",235,"13020783MM10A"
"1676",235,"14000337MM30A"
"1677",235,"14000849MM20A"
"1678",235,"14004454CF10A"
"1679",235,"14007044CF10A"
"1680",235,"14009425CF10A"
"1681",235,"14012680CF10A"
"1682",235,"15010556MM10A"
"1683",235,"15012327CF10A"
"1684",235,"88001205MM30A"
"1685",238,"08021771CF10A"
"1686",238,"08022326CF10A"
"1687",238,"08030321TC10A"
"1688",238,"13017942CF10A"
"1689",238,"15006709CF10A"
"1690",239,"08023150CF10A"
"1691",239,"10082787TI30A"
"1692",239,"12013296TI40A"
"1693",239,"13012529CF10A"
"1694",239,"13032590TI30A"
"1695",239,"13095202TI30A"
"1696",239,"14098661TI30A"
"1697",239,"14102730TI30A"
"1698",239,"15027664TI30A"
"1699",241,"09030569TI40A"
"1700",241,"13004741MM10A"
"1701",241,"13005571TC30A"
"1702",241,"13018196TC10A"
"1703",241,"13075572TI40A"
"1704",241,"13111001TI30A"
"1705",241,"14004570TC10A"
"1706",242,"03015665MM10A"
"1707",242,"10042100TI30A"
"1708",242,"10122410TI30A"
"1709",242,"12003371TI10A"
"1710",242,"13008025CF10A"
"1711",242,"13008769MM10A"
"1712",242,"15005443TI30A"
"1713",244,"04069521TI20A"
"1714",244,"09007242CF10A"
"1715",244,"09014140TC10A"
"1716",244,"12011312CF10A"
"1717",244,"13006294CF10A"
"1718",244,"13007159CF10A"
"1719",245,"08003923MM10A"
"1720",245,"13003159CF10A"
"1721",246,"10046044TI40A"
"1722",246,"10072262TI40A"
"1723",246,"10082652TI40A"
"1724",246,"13018327MM10A"
"1725",246,"97020116CF10B"
"1726",246,"97020117CF10A"
"1727",247,"14017174CF10A"
"1728",248,"13006968CF10A"
"1729",249,"07021524CF10A"
"1730",249,"08083409TI40A"
"1731",249,"11005033TC10A"
"1732",249,"12146726TC30A"
"1733",249,"13000558CF10A"
"1734",249,"13002483MM10A"
"1735",249,"13003302CF10A"
"1736",249,"13007870MM10A"
"1737",249,"99019045CF10A"
"1738",250,"03010077CF10A"
"1739",250,"03017031CF10A"
